[2023-11-20 13:48:43,606][numexpr.utils][INFO] - Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2023-11-20 13:48:43,607][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2023-11-20 14:06:08,896][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:06:08,896][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:06:09,760][PML][INFO] - TRAINING EPOCH 46
[2023-11-20 14:06:27,906][PML][INFO] - Evaluating epoch 46
[2023-11-20 14:06:27,907][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:06:31,609][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:06:31,610][PML][INFO] - running k-nn with k=51
[2023-11-20 14:06:31,610][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:06:32,121][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:06:32,122][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:06:32,966][PML][INFO] - TRAINING EPOCH 47
[2023-11-20 14:06:50,882][PML][INFO] - Evaluating epoch 47
[2023-11-20 14:06:50,883][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:06:54,734][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:06:54,737][PML][INFO] - running k-nn with k=51
[2023-11-20 14:06:54,737][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:06:55,323][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:06:55,323][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:06:56,190][PML][INFO] - New best accuracy! 0.44940146352311655
[2023-11-20 14:06:56,385][PML][INFO] - TRAINING EPOCH 48
[2023-11-20 14:07:14,331][PML][INFO] - Evaluating epoch 48
[2023-11-20 14:07:14,332][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:07:18,132][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:07:18,135][PML][INFO] - running k-nn with k=51
[2023-11-20 14:07:18,135][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:07:18,725][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:07:18,726][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:07:19,541][PML][INFO] - TRAINING EPOCH 49
[2023-11-20 14:07:37,392][PML][INFO] - Evaluating epoch 49
[2023-11-20 14:07:37,393][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:07:41,208][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:07:41,211][PML][INFO] - running k-nn with k=51
[2023-11-20 14:07:41,211][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:07:41,780][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:07:41,781][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:07:42,664][PML][INFO] - TRAINING EPOCH 50
[2023-11-20 14:08:00,510][PML][INFO] - Evaluating epoch 50
[2023-11-20 14:08:00,511][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:08:04,340][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:08:04,343][PML][INFO] - running k-nn with k=51
[2023-11-20 14:08:04,343][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:08:04,897][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:08:04,897][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:08:05,756][PML][INFO] - TRAINING EPOCH 51
[2023-11-20 14:08:23,656][PML][INFO] - Evaluating epoch 51
[2023-11-20 14:08:23,656][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:08:27,440][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:08:27,442][PML][INFO] - running k-nn with k=51
[2023-11-20 14:08:27,443][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:08:27,969][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:08:27,969][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:08:28,829][PML][INFO] - TRAINING EPOCH 52
[2023-11-20 14:08:46,506][PML][INFO] - Evaluating epoch 52
[2023-11-20 14:08:46,507][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:08:50,232][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:08:50,234][PML][INFO] - running k-nn with k=51
[2023-11-20 14:08:50,234][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:08:50,770][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:08:50,770][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:08:51,625][PML][INFO] - TRAINING EPOCH 53
[2023-11-20 14:09:09,488][PML][INFO] - Evaluating epoch 53
[2023-11-20 14:09:09,489][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:09:13,197][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:09:13,198][PML][INFO] - running k-nn with k=51
[2023-11-20 14:09:13,198][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:09:13,731][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:09:13,732][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:09:14,587][PML][INFO] - TRAINING EPOCH 54
[2023-11-20 14:09:32,452][PML][INFO] - Evaluating epoch 54
[2023-11-20 14:09:32,453][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:09:36,118][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:09:36,120][PML][INFO] - running k-nn with k=51
[2023-11-20 14:09:36,120][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:09:36,648][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:09:36,648][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:09:37,492][PML][INFO] - TRAINING EPOCH 55
[2023-11-20 14:09:55,355][PML][INFO] - Evaluating epoch 55
[2023-11-20 14:09:55,356][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:09:59,152][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:09:59,155][PML][INFO] - running k-nn with k=51
[2023-11-20 14:09:59,155][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:09:59,731][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:09:59,731][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:10:00,551][PML][INFO] - TRAINING EPOCH 56
[2023-11-20 14:10:18,560][PML][INFO] - Evaluating epoch 56
[2023-11-20 14:10:18,561][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:10:22,362][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:10:22,363][PML][INFO] - running k-nn with k=51
[2023-11-20 14:10:22,363][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:10:22,909][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:10:22,909][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:10:23,925][PML][INFO] - TRAINING EPOCH 57
[2023-11-20 14:10:41,926][PML][INFO] - Evaluating epoch 57
[2023-11-20 14:10:41,927][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:10:45,635][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:10:45,637][PML][INFO] - running k-nn with k=51
[2023-11-20 14:10:45,637][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:10:46,159][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:10:46,159][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:10:47,011][PML][INFO] - TRAINING EPOCH 58
[2023-11-20 14:11:04,953][PML][INFO] - Evaluating epoch 58
[2023-11-20 14:11:04,954][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:11:08,735][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:11:08,736][PML][INFO] - running k-nn with k=51
[2023-11-20 14:11:08,737][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:11:09,249][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:11:09,249][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:11:10,100][PML][INFO] - New best accuracy! 0.45356050839683815
[2023-11-20 14:11:10,293][PML][INFO] - TRAINING EPOCH 59
[2023-11-20 14:11:28,184][PML][INFO] - Evaluating epoch 59
[2023-11-20 14:11:28,185][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:11:31,952][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:11:31,954][PML][INFO] - running k-nn with k=51
[2023-11-20 14:11:31,955][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:11:32,529][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:11:32,529][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:11:33,319][PML][INFO] - TRAINING EPOCH 60
[2023-11-20 14:11:51,376][PML][INFO] - Evaluating epoch 60
[2023-11-20 14:11:51,377][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:11:55,180][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:11:55,181][PML][INFO] - running k-nn with k=51
[2023-11-20 14:11:55,181][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:11:55,701][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:11:55,701][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:11:56,559][PML][INFO] - TRAINING EPOCH 61
[2023-11-20 14:12:14,432][PML][INFO] - Evaluating epoch 61
[2023-11-20 14:12:14,433][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:12:18,207][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:12:18,209][PML][INFO] - running k-nn with k=51
[2023-11-20 14:12:18,210][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:12:18,733][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:12:18,733][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:12:19,580][PML][INFO] - TRAINING EPOCH 62
[2023-11-20 14:12:37,613][PML][INFO] - Evaluating epoch 62
[2023-11-20 14:12:37,613][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:12:41,541][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:12:41,543][PML][INFO] - running k-nn with k=51
[2023-11-20 14:12:41,543][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:12:42,124][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:12:42,124][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:12:42,922][PML][INFO] - TRAINING EPOCH 63
[2023-11-20 14:13:00,996][PML][INFO] - Evaluating epoch 63
[2023-11-20 14:13:00,997][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:13:04,761][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:13:04,763][PML][INFO] - running k-nn with k=51
[2023-11-20 14:13:04,763][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:13:05,279][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:13:05,279][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:13:06,127][PML][INFO] - TRAINING EPOCH 64
[2023-11-20 14:13:23,996][PML][INFO] - Evaluating epoch 64
[2023-11-20 14:13:23,997][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:13:27,720][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:13:27,721][PML][INFO] - running k-nn with k=51
[2023-11-20 14:13:27,722][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:13:28,228][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:13:28,228][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:13:29,085][PML][INFO] - TRAINING EPOCH 65
[2023-11-20 14:13:46,950][PML][INFO] - Evaluating epoch 65
[2023-11-20 14:13:46,951][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:13:50,627][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:13:50,629][PML][INFO] - running k-nn with k=51
[2023-11-20 14:13:50,629][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:13:51,144][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:13:51,145][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:13:52,004][PML][INFO] - TRAINING EPOCH 66
[2023-11-20 14:14:10,103][PML][INFO] - Evaluating epoch 66
[2023-11-20 14:14:10,104][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:14:13,869][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:14:13,871][PML][INFO] - running k-nn with k=51
[2023-11-20 14:14:13,871][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:14:14,380][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:14:14,380][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:14:15,226][PML][INFO] - TRAINING EPOCH 67
[2023-11-20 14:14:33,221][PML][INFO] - Evaluating epoch 67
[2023-11-20 14:14:33,221][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:14:36,911][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:14:36,912][PML][INFO] - running k-nn with k=51
[2023-11-20 14:14:36,912][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:14:37,421][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:14:37,421][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:14:38,275][PML][INFO] - TRAINING EPOCH 68
[2023-11-20 14:14:55,957][PML][INFO] - Evaluating epoch 68
[2023-11-20 14:14:55,958][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:14:59,744][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:14:59,745][PML][INFO] - running k-nn with k=51
[2023-11-20 14:14:59,746][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:15:00,247][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:15:00,248][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:15:01,098][PML][INFO] - TRAINING EPOCH 69
[2023-11-20 14:15:19,090][PML][INFO] - Evaluating epoch 69
[2023-11-20 14:15:19,091][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:15:22,864][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:15:22,865][PML][INFO] - running k-nn with k=51
[2023-11-20 14:15:22,865][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:15:23,375][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:15:23,375][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:15:24,230][PML][INFO] - TRAINING EPOCH 70
[2023-11-20 14:15:42,345][PML][INFO] - Evaluating epoch 70
[2023-11-20 14:15:42,346][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:15:46,108][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:15:46,109][PML][INFO] - running k-nn with k=51
[2023-11-20 14:15:46,110][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:15:46,609][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:15:46,609][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:15:47,445][PML][INFO] - TRAINING EPOCH 71
[2023-11-20 14:16:05,423][PML][INFO] - Evaluating epoch 71
[2023-11-20 14:16:05,424][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:16:09,177][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:16:09,179][PML][INFO] - running k-nn with k=51
[2023-11-20 14:16:09,179][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:16:09,766][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:16:09,767][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:16:10,585][PML][INFO] - TRAINING EPOCH 72
[2023-11-20 14:16:28,208][PML][INFO] - Evaluating epoch 72
[2023-11-20 14:16:28,209][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:16:31,960][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:16:31,961][PML][INFO] - running k-nn with k=51
[2023-11-20 14:16:31,962][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:16:32,528][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:16:32,528][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:16:33,408][PML][INFO] - TRAINING EPOCH 73
[2023-11-20 14:16:51,302][PML][INFO] - Evaluating epoch 73
[2023-11-20 14:16:51,303][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:16:55,045][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:16:55,046][PML][INFO] - running k-nn with k=51
[2023-11-20 14:16:55,046][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:16:55,560][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:16:55,561][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:16:56,405][PML][INFO] - TRAINING EPOCH 74
[2023-11-20 14:17:14,289][PML][INFO] - Evaluating epoch 74
[2023-11-20 14:17:14,290][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:17:18,026][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:17:18,027][PML][INFO] - running k-nn with k=51
[2023-11-20 14:17:18,027][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:17:18,542][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:17:18,542][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:17:19,393][PML][INFO] - TRAINING EPOCH 75
[2023-11-20 14:17:37,298][PML][INFO] - Evaluating epoch 75
[2023-11-20 14:17:37,299][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:17:41,064][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:17:41,065][PML][INFO] - running k-nn with k=51
[2023-11-20 14:17:41,065][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:17:41,570][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:17:41,570][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:17:42,427][PML][INFO] - TRAINING EPOCH 76
[2023-11-20 14:18:00,156][PML][INFO] - Evaluating epoch 76
[2023-11-20 14:18:00,157][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:18:03,887][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:18:03,889][PML][INFO] - running k-nn with k=51
[2023-11-20 14:18:03,889][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:18:04,403][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:18:04,404][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:18:05,249][PML][INFO] - TRAINING EPOCH 77
[2023-11-20 14:18:23,219][PML][INFO] - Evaluating epoch 77
[2023-11-20 14:18:23,220][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:18:27,019][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:18:27,021][PML][INFO] - running k-nn with k=51
[2023-11-20 14:18:27,021][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:18:27,552][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:18:27,552][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:18:28,402][PML][INFO] - TRAINING EPOCH 78
[2023-11-20 14:18:46,462][PML][INFO] - Evaluating epoch 78
[2023-11-20 14:18:46,463][PML][INFO] - Getting embeddings for the val split
[2023-11-20 14:18:50,191][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 14:18:50,193][PML][INFO] - running k-nn with k=51
[2023-11-20 14:18:50,193][PML][INFO] - embedding dimensionality is 128
[2023-11-20 14:18:50,762][PML][INFO] - running k-means clustering with k=48
[2023-11-20 14:18:50,762][PML][INFO] - embedding dimensionality is 128
